user_id,signup_date,country,age,gender,platform,acquisition_channel
U028840,2024-02-22,TW,35,M,Android,organic
U028841,2024-02-22,MY,25,M,iOS,organic
U028842,2024-02-22,SG,27,M,iOS,email_campaign
U028843,2024-02-22,Other,25,F,iOS,paid_social
U028844,2024-02-22,SG,34,M,iOS,email_campaign
U028845,2024-02-22,PH,33,F,iOS,referral
U028846,2024-02-22,TW,36,Other,Web,paid_search
U028847,2024-02-22,HK,26,F,iOS,paid_social
U028848,2024-02-22,TW,43,M,Android,referral
U028849,2024-02-22,HK,44,M,Android,paid_search
U028850,2024-02-22,TW,18,F,Android,organic
U028851,2024-02-22,PH,25,M,Android,paid_social
U028852,2024-02-22,TW,23,F,Android,paid_social
U028853,2024-02-22,TW,29,F,Web,referral
U028854,2024-02-22,ID,31,F,iOS,organic
U028855,2024-02-22,TW,33,F,Android,paid_social
U028856,2024-02-22,TH,27,F,Android,organic
U028857,2024-02-22,JP,16,M,Android,organic
U028858,2024-02-22,Other,21,F,Android,paid_social
U028859,2024-02-22,JP,18,F,iOS,paid_social
U028860,2024-02-22,TW,23,F,Android,organic
U028861,2024-02-22,MY,32,M,Web,organic
U028862,2024-02-22,TW,22,F,iOS,paid_social
U028863,2024-02-22,HK,17,M,iOS,organic
U028864,2024-02-22,TW,41,M,iOS,referral
U028865,2024-02-22,MY,29,F,Web,paid_social
U028866,2024-02-22,TW,27,M,iOS,paid_social
U028867,2024-02-22,HK,17,M,Web,paid_social
U028868,2024-02-22,TW,42,M,iOS,email_campaign
U028869,2024-02-22,PH,19,F,Android,paid_social
U028870,2024-02-22,ID,28,M,Android,referral
U028871,2024-02-22,TW,32,M,Android,paid_social
U028872,2024-02-22,TW,31,M,Android,organic
U028873,2024-02-22,TW,41,F,Android,organic
U028874,2024-02-22,JP,38,F,iOS,paid_social
U028875,2024-02-22,JP,29,M,iOS,paid_social
U028876,2024-02-22,HK,20,F,iOS,paid_social
U028877,2024-02-22,PH,40,M,Web,organic
U028878,2024-02-22,JP,58,F,Android,organic
U028879,2024-02-22,HK,16,F,Android,organic
U028880,2024-02-22,TW,20,M,Android,paid_social
U028881,2024-02-22,TW,18,M,Web,paid_social
U028882,2024-02-22,JP,16,M,iOS,paid_social
U028883,2024-02-22,ID,20,F,Web,paid_search
U028884,2024-02-22,SG,35,F,Android,email_campaign
U028885,2024-02-22,HK,21,F,Android,paid_social
U028886,2024-02-22,HK,31,M,Android,paid_search
U028887,2024-02-22,TH,35,F,iOS,referral
U028888,2024-02-22,Other,46,M,iOS,organic
U028889,2024-02-22,HK,45,M,Web,organic
U028890,2024-02-22,SG,29,F,iOS,paid_social
U028891,2024-02-22,HK,25,M,Android,paid_social
U028892,2024-02-22,HK,39,F,iOS,referral
U028893,2024-02-22,TH,26,M,Android,paid_social
U028894,2024-02-22,TW,16,F,iOS,paid_social
U028895,2024-02-22,HK,29,M,iOS,paid_social
U028896,2024-02-22,SG,41,M,iOS,organic
U028897,2024-02-22,HK,49,M,iOS,organic
U028898,2024-02-23,HK,19,F,iOS,paid_social
U028899,2024-02-23,PH,33,F,Android,email_campaign
U028900,2024-02-23,TH,17,F,Android,referral
U028901,2024-02-23,TW,24,M,Android,organic
U028902,2024-02-23,MY,34,F,iOS,organic
U028903,2024-02-23,JP,30,F,iOS,paid_social
U028904,2024-02-23,HK,34,M,iOS,organic
U028905,2024-02-23,PH,26,Other,iOS,paid_search
U028906,2024-02-23,HK,32,M,iOS,organic
U028907,2024-02-23,PH,16,M,Android,paid_social
U028908,2024-02-23,HK,31,F,Android,paid_social
U028909,2024-02-23,SG,22,M,iOS,organic
U028910,2024-02-23,TW,31,F,Android,paid_social
U028911,2024-02-23,SG,28,M,iOS,paid_social
U028912,2024-02-23,TW,41,F,Android,paid_social
U028913,2024-02-23,HK,32,F,iOS,referral
U028914,2024-02-23,TH,39,M,Web,referral
U028915,2024-02-23,SG,41,F,Android,organic
U028916,2024-02-23,Other,16,F,Android,paid_social
U028917,2024-02-23,HK,28,F,iOS,paid_social
U028918,2024-02-23,TW,24,M,iOS,paid_social
U028919,2024-02-23,JP,28,F,iOS,organic
U028920,2024-02-23,SG,31,F,iOS,paid_search
U028921,2024-02-23,TW,38,F,Android,organic
U028922,2024-02-23,HK,35,F,Android,organic
U028923,2024-02-23,TW,22,F,Android,organic
U028924,2024-02-23,Other,23,M,iOS,paid_social
U028925,2024-02-23,TW,48,F,Android,organic
U028926,2024-02-23,HK,32,M,iOS,organic
U028927,2024-02-23,JP,20,F,iOS,paid_social
U028928,2024-02-23,Other,38,M,Android,organic
U028929,2024-02-23,PH,27,F,Android,paid_social
U028930,2024-02-23,PH,34,F,iOS,paid_social
U028931,2024-02-23,ID,38,F,Web,organic
U028932,2024-02-23,ID,30,M,Android,referral
U028933,2024-02-23,TH,32,F,iOS,paid_social
U028934,2024-02-23,JP,17,F,iOS,paid_social
U028935,2024-02-23,HK,34,F,iOS,organic
U028936,2024-02-23,TH,28,F,Android,email_campaign
U028937,2024-02-23,TW,55,F,Android,referral
U028938,2024-02-23,SG,23,M,Android,paid_social
U028939,2024-02-23,TW,28,F,Web,paid_social
U028940,2024-02-23,MY,43,F,Android,paid_search
U028941,2024-02-23,ID,29,M,iOS,paid_social
U028942,2024-02-23,TW,51,M,iOS,organic
U028943,2024-02-23,HK,22,M,Web,paid_social
U028944,2024-02-23,TH,43,M,iOS,email_campaign
U028945,2024-02-23,TW,41,M,Android,organic
U028946,2024-02-23,PH,35,F,Android,paid_social
U028947,2024-02-23,HK,25,F,iOS,organic
U028948,2024-02-23,HK,35,M,Android,organic
U028949,2024-02-23,HK,33,F,Android,referral
U028950,2024-02-23,TW,37,F,iOS,organic
U028951,2024-02-23,MY,48,F,iOS,organic
U028952,2024-02-23,TW,31,F,iOS,paid_social
U028953,2024-02-23,Other,25,M,Android,paid_search
U028954,2024-02-23,JP,16,M,Android,paid_social
U028955,2024-02-23,TW,23,M,Web,paid_social
U028956,2024-02-23,TH,24,M,Android,organic
U028957,2024-02-23,MY,27,F,iOS,paid_social
U028958,2024-02-23,JP,27,F,Android,paid_search
U028959,2024-02-23,ID,41,M,Android,organic
U028960,2024-02-23,Other,35,M,Android,email_campaign
U028961,2024-02-23,Other,16,M,iOS,paid_social
U028962,2024-02-23,TW,17,M,iOS,paid_social
U028963,2024-02-23,HK,23,F,iOS,paid_social
U028964,2024-02-23,TW,16,F,iOS,paid_search
U028965,2024-02-23,HK,28,M,iOS,paid_social
U028966,2024-02-23,TW,23,F,iOS,paid_social
U028967,2024-02-23,TW,24,M,Android,paid_social
U028968,2024-02-23,TW,25,F,iOS,paid_social
U028969,2024-02-23,HK,17,M,iOS,paid_social
U028970,2024-02-23,TW,18,F,iOS,organic
U028971,2024-02-23,HK,38,F,iOS,organic
U028972,2024-02-23,JP,24,F,Android,paid_social
U028973,2024-02-23,SG,30,M,iOS,referral
U028974,2024-02-23,TW,16,M,Android,paid_social
U028975,2024-02-23,JP,22,F,Android,paid_social
U028976,2024-02-23,SG,24,M,Android,paid_social
U028977,2024-02-23,HK,50,M,Android,organic
U028978,2024-02-23,JP,35,M,iOS,organic
U028979,2024-02-23,TW,31,M,Android,paid_social
U028980,2024-02-23,JP,31,F,iOS,referral
U028981,2024-02-23,TW,44,M,Android,referral
U028982,2024-02-23,SG,35,F,Android,paid_search
U028983,2024-02-23,PH,28,F,iOS,paid_social
U028984,2024-02-23,SG,44,Other,Android,paid_search
U028985,2024-02-23,TH,26,Other,iOS,paid_social
U028986,2024-02-23,ID,19,F,iOS,email_campaign
U028987,2024-02-23,TH,39,F,iOS,organic
U028988,2024-02-23,SG,54,M,Android,email_campaign
U028989,2024-02-23,TW,32,M,Android,paid_search
U028990,2024-02-23,TW,25,F,iOS,paid_social
U028991,2024-02-23,HK,17,M,Android,organic
U028992,2024-02-23,JP,31,M,iOS,referral
U028993,2024-02-23,TW,18,F,Android,organic
U028994,2024-02-23,HK,36,M,iOS,referral
U028995,2024-02-23,TW,24,M,Web,paid_social
U028996,2024-02-23,TH,24,F,Android,paid_social
U028997,2024-02-23,HK,28,M,Android,paid_social
U028998,2024-02-23,HK,43,F,iOS,paid_social
U028999,2024-02-23,ID,23,M,iOS,organic
U029000,2024-02-23,PH,42,F,iOS,paid_search
U029001,2024-02-23,HK,37,F,Web,email_campaign
U029002,2024-02-23,HK,35,F,Android,organic
U029003,2024-02-23,JP,40,F,iOS,organic
U029004,2024-02-24,PH,23,F,Android,paid_social
U029005,2024-02-24,TH,35,M,Android,email_campaign
U029006,2024-02-24,JP,16,M,Web,referral
U029007,2024-02-24,HK,34,M,iOS,organic
U029008,2024-02-24,TW,39,M,iOS,referral
U029009,2024-02-24,HK,39,M,Android,organic
U029010,2024-02-24,JP,39,F,Android,organic
U029011,2024-02-24,TW,39,F,Android,email_campaign
U029012,2024-02-24,SG,19,M,iOS,organic
U029013,2024-02-24,HK,32,F,iOS,paid_search
U029014,2024-02-24,MY,29,M,Android,organic
U029015,2024-02-24,TW,24,F,iOS,paid_social
U029016,2024-02-24,HK,49,M,iOS,organic
U029017,2024-02-24,SG,22,F,Android,organic
U029018,2024-02-24,HK,41,F,Android,organic
U029019,2024-02-24,JP,28,F,iOS,paid_social
U029020,2024-02-24,TW,38,M,Android,paid_search
U029021,2024-02-24,SG,36,M,Android,paid_search
U029022,2024-02-24,TW,29,F,iOS,paid_search
U029023,2024-02-24,HK,28,F,Android,referral
U029024,2024-02-24,Other,30,F,iOS,paid_social
U029025,2024-02-24,HK,24,Other,Android,email_campaign
U029026,2024-02-24,TW,26,M,Android,paid_social
U029027,2024-02-24,TW,20,M,Web,organic
U029028,2024-02-24,TW,25,F,iOS,referral
U029029,2024-02-24,MY,16,M,Android,organic
U029030,2024-02-24,TH,35,M,Web,paid_social
U029031,2024-02-24,SG,28,M,Android,paid_social
U029032,2024-02-24,TW,33,F,iOS,paid_social
U029033,2024-02-24,ID,27,M,iOS,paid_social
U029034,2024-02-24,SG,23,F,iOS,paid_social
U029035,2024-02-24,MY,26,M,iOS,email_campaign
U029036,2024-02-24,ID,32,F,Android,email_campaign
U029037,2024-02-24,TW,52,M,iOS,paid_search
U029038,2024-02-24,TW,33,M,Android,organic
U029039,2024-02-24,TH,27,F,Web,organic
U029040,2024-02-24,Other,54,Other,iOS,organic
U029041,2024-02-24,JP,38,M,iOS,referral
U029042,2024-02-24,JP,27,M,Android,organic
U029043,2024-02-24,TW,23,M,Web,paid_social
U029044,2024-02-24,SG,26,F,Android,organic
U029045,2024-02-24,HK,35,M,Android,email_campaign
U029046,2024-02-24,HK,44,F,Android,paid_search
U029047,2024-02-24,MY,16,F,iOS,organic
U029048,2024-02-24,SG,33,Other,iOS,paid_social
U029049,2024-02-24,TW,35,F,Android,organic
U029050,2024-02-24,MY,18,F,Android,paid_social
U029051,2024-02-24,HK,16,F,Android,paid_social
U029052,2024-02-24,TW,22,M,iOS,organic
U029053,2024-02-24,TW,16,M,Android,paid_social
U029054,2024-02-24,HK,45,M,Android,organic
U029055,2024-02-24,JP,40,F,iOS,organic
U029056,2024-02-24,TW,25,F,Web,paid_social
U029057,2024-02-24,Other,18,F,iOS,email_campaign
U029058,2024-02-24,MY,40,M,iOS,organic
U029059,2024-02-24,HK,33,F,Android,paid_search
U029060,2024-02-24,TW,22,M,iOS,paid_social
U029061,2024-02-24,MY,18,F,iOS,organic
U029062,2024-02-24,MY,17,F,Web,paid_social
U029063,2024-02-24,HK,23,M,Android,paid_social
U029064,2024-02-24,ID,20,M,iOS,paid_social
U029065,2024-02-24,MY,23,M,iOS,paid_social
U029066,2024-02-24,JP,35,F,Android,paid_search
U029067,2024-02-24,SG,23,F,Web,paid_social
U029068,2024-02-24,ID,19,F,Android,paid_social
U029069,2024-02-24,ID,48,M,iOS,organic
U029070,2024-02-24,TH,30,F,iOS,paid_social
U029071,2024-02-24,TW,25,M,Android,paid_social
U029072,2024-02-24,TW,27,F,Web,paid_search
U029073,2024-02-24,TW,32,F,Android,paid_social
U029074,2024-02-24,JP,23,M,Android,paid_social
U029075,2024-02-24,TW,37,M,Android,organic
U029076,2024-02-24,HK,30,M,Android,paid_social
U029077,2024-02-24,ID,25,F,Web,paid_social
U029078,2024-02-24,TW,29,M,iOS,paid_social
U029079,2024-02-24,TW,38,F,Web,paid_search
U029080,2024-02-24,JP,53,M,Android,organic
U029081,2024-02-24,HK,23,F,iOS,paid_social
U029082,2024-02-24,TH,17,F,iOS,paid_search
U029083,2024-02-24,Other,29,F,Web,paid_social
U029084,2024-02-24,SG,39,F,Android,paid_search
U029085,2024-02-24,TW,36,M,iOS,organic
U029086,2024-02-24,TW,28,M,iOS,organic
U029087,2024-02-24,TW,29,F,Web,organic
U029088,2024-02-24,ID,29,F,iOS,paid_social
U029089,2024-02-24,Other,43,F,Android,referral
U029090,2024-02-24,TW,33,F,Android,organic
U029091,2024-02-24,TW,22,M,Android,referral
U029092,2024-02-24,HK,37,M,Web,paid_social
U029093,2024-02-24,JP,25,M,Android,paid_social
U029094,2024-02-24,ID,36,F,Android,paid_search
U029095,2024-02-24,TH,28,F,Android,organic
U029096,2024-02-24,TW,38,F,Web,organic
U029097,2024-02-24,Other,31,Other,iOS,paid_social
U029098,2024-02-24,TW,34,M,Android,organic
U029099,2024-02-24,TH,16,M,iOS,paid_social
U029100,2024-02-24,MY,37,M,Android,organic
U029101,2024-02-24,HK,19,F,Android,email_campaign
U029102,2024-02-24,PH,33,F,Android,organic
U029103,2024-02-24,TW,24,M,iOS,paid_social
U029104,2024-02-24,SG,22,F,Android,paid_social
U029105,2024-02-24,MY,22,M,iOS,paid_social
U029106,2024-02-24,TH,16,F,iOS,organic
U029107,2024-02-24,TW,22,M,iOS,referral
U029108,2024-02-24,TW,29,M,iOS,paid_search
U029109,2024-02-24,HK,24,M,Android,paid_social
U029110,2024-02-24,JP,29,F,iOS,organic
U029111,2024-02-24,HK,29,F,iOS,organic
U029112,2024-02-24,TH,19,F,iOS,organic
U029113,2024-02-24,SG,38,M,iOS,email_campaign
U029114,2024-02-24,TW,36,F,iOS,email_campaign
U029115,2024-02-24,TW,25,M,Android,paid_social
U029116,2024-02-24,TW,23,M,Android,paid_social
U029117,2024-02-24,TH,30,M,Android,paid_search
U029118,2024-02-24,ID,39,F,iOS,referral
U029119,2024-02-24,PH,29,F,Web,organic
U029120,2024-02-24,HK,51,F,Android,paid_search
U029121,2024-02-24,TW,43,F,iOS,paid_search
U029122,2024-02-25,HK,37,F,Android,organic
U029123,2024-02-25,TW,40,M,iOS,paid_search
U029124,2024-02-25,SG,28,M,Android,paid_search
U029125,2024-02-25,ID,39,F,Android,organic
U029126,2024-02-25,ID,28,M,iOS,organic
U029127,2024-02-25,TW,26,M,iOS,organic
U029128,2024-02-25,HK,26,F,iOS,paid_social
U029129,2024-02-25,MY,28,F,Android,paid_social
U029130,2024-02-25,HK,38,M,Android,referral
U029131,2024-02-25,HK,27,F,iOS,paid_social
U029132,2024-02-25,TH,33,M,iOS,paid_search
U029133,2024-02-25,TW,31,F,iOS,paid_social
U029134,2024-02-25,ID,26,M,Web,referral
U029135,2024-02-25,JP,17,F,iOS,paid_social
U029136,2024-02-25,SG,31,M,iOS,paid_social
U029137,2024-02-25,JP,32,M,iOS,email_campaign
U029138,2024-02-25,TW,23,M,iOS,paid_social
U029139,2024-02-25,ID,18,F,Android,organic
U029140,2024-02-25,TW,28,Other,iOS,paid_social
U029141,2024-02-25,TW,44,F,Android,referral
U029142,2024-02-25,TW,36,M,Web,referral
U029143,2024-02-25,TW,37,M,Android,email_campaign
U029144,2024-02-25,HK,35,M,Android,paid_social
U029145,2024-02-25,JP,24,F,iOS,organic
U029146,2024-02-25,JP,24,F,Android,paid_social
U029147,2024-02-25,TW,39,Other,Web,paid_social
U029148,2024-02-25,TW,31,F,Android,referral
U029149,2024-02-25,JP,27,M,Web,organic
U029150,2024-02-25,TW,26,F,Android,paid_social
U029151,2024-02-25,TW,22,F,Android,paid_social
U029152,2024-02-25,TW,25,F,iOS,paid_social
U029153,2024-02-25,TW,30,M,iOS,paid_social
U029154,2024-02-25,ID,46,M,Android,paid_search
U029155,2024-02-25,Other,27,M,Android,organic
U029156,2024-02-25,HK,23,F,iOS,paid_social
U029157,2024-02-25,TH,26,M,Android,paid_social
U029158,2024-02-25,JP,36,M,Android,referral
U029159,2024-02-25,Other,21,M,iOS,organic
U029160,2024-02-25,MY,30,M,Android,referral
U029161,2024-02-25,TW,34,M,Android,organic
U029162,2024-02-25,MY,24,F,iOS,organic
U029163,2024-02-25,TW,34,F,iOS,organic
U029164,2024-02-25,JP,21,M,Android,organic
U029165,2024-02-25,TW,37,M,iOS,organic
U029166,2024-02-25,MY,43,F,Web,organic
U029167,2024-02-25,JP,29,M,Web,organic
U029168,2024-02-25,MY,27,M,Android,paid_social
U029169,2024-02-25,TW,32,M,Android,referral
U029170,2024-02-25,JP,17,F,iOS,organic
U029171,2024-02-25,TH,51,M,Android,paid_search
U029172,2024-02-25,SG,28,M,Android,organic
U029173,2024-02-25,HK,28,F,iOS,paid_social
U029174,2024-02-25,MY,20,F,Android,paid_social
U029175,2024-02-25,ID,40,M,Web,organic
U029176,2024-02-25,HK,29,F,Android,organic
U029177,2024-02-25,TW,25,F,Android,paid_social
U029178,2024-02-25,TW,31,M,Android,paid_social
U029179,2024-02-25,SG,40,M,iOS,organic
U029180,2024-02-25,SG,20,M,Android,email_campaign
U029181,2024-02-25,PH,26,F,Android,referral
U029182,2024-02-25,Other,38,F,iOS,organic
U029183,2024-02-25,SG,24,M,Android,paid_social
U029184,2024-02-25,TH,16,M,iOS,referral
U029185,2024-02-25,MY,39,F,iOS,paid_search
U029186,2024-02-25,Other,38,F,Android,organic
U029187,2024-02-25,TW,20,M,Android,paid_social
U029188,2024-02-25,JP,18,F,Android,email_campaign
U029189,2024-02-25,SG,48,F,Web,organic
U029190,2024-02-25,ID,16,F,Android,organic
U029191,2024-02-25,JP,32,F,iOS,paid_social
U029192,2024-02-25,TW,19,F,iOS,paid_social
U029193,2024-02-25,TW,23,F,iOS,organic
U029194,2024-02-25,TH,16,M,Web,referral
U029195,2024-02-25,TH,25,M,Android,paid_search
U029196,2024-02-25,JP,29,M,iOS,paid_social
U029197,2024-02-25,Other,26,F,iOS,referral
U029198,2024-02-25,JP,47,F,iOS,email_campaign
U029199,2024-02-25,TH,35,F,iOS,paid_search
U029200,2024-02-25,SG,33,M,Android,organic
U029201,2024-02-25,JP,25,M,iOS,paid_social
U029202,2024-02-25,HK,38,F,iOS,organic
U029203,2024-02-25,TW,20,F,Android,referral
U029204,2024-02-25,TW,23,Other,Android,organic
U029205,2024-02-25,JP,21,M,Android,paid_social
U029206,2024-02-25,HK,26,F,iOS,paid_social
U029207,2024-02-25,Other,24,M,iOS,paid_social
U029208,2024-02-25,TW,22,M,iOS,paid_social
U029209,2024-02-26,PH,26,F,iOS,paid_social
U029210,2024-02-26,TW,31,F,iOS,paid_social
U029211,2024-02-26,ID,31,F,iOS,paid_social
U029212,2024-02-26,TW,37,F,Android,referral
U029213,2024-02-26,TW,35,F,Android,email_campaign
U029214,2024-02-26,TW,45,F,Web,paid_search
U029215,2024-02-26,ID,27,M,iOS,paid_social
U029216,2024-02-26,JP,24,M,Android,paid_social
U029217,2024-02-26,SG,31,F,Android,organic
U029218,2024-02-26,HK,30,F,Android,paid_social
U029219,2024-02-26,TW,27,M,Android,referral
U029220,2024-02-26,TW,21,Other,iOS,paid_social
U029221,2024-02-26,TW,34,F,iOS,paid_search
U029222,2024-02-26,ID,30,M,iOS,paid_search
U029223,2024-02-26,MY,32,M,iOS,paid_search
U029224,2024-02-26,TW,16,M,Web,organic
U029225,2024-02-26,Other,22,F,iOS,paid_social
U029226,2024-02-26,TW,16,M,iOS,email_campaign
U029227,2024-02-26,HK,16,M,Android,paid_social
U029228,2024-02-26,TW,48,M,Web,organic
U029229,2024-02-26,MY,29,F,iOS,paid_social
U029230,2024-02-26,TH,41,Other,Android,email_campaign
U029231,2024-02-26,PH,30,M,iOS,organic
U029232,2024-02-26,TW,31,F,iOS,organic
U029233,2024-02-26,TH,24,M,iOS,organic
U029234,2024-02-26,MY,39,M,Android,paid_search
U029235,2024-02-26,TH,23,F,Android,paid_social
U029236,2024-02-26,TW,23,M,Web,paid_social
U029237,2024-02-26,HK,45,F,iOS,organic
U029238,2024-02-26,TH,39,M,iOS,organic
U029239,2024-02-26,TH,18,F,iOS,email_campaign
U029240,2024-02-26,HK,44,F,Web,organic
U029241,2024-02-26,TW,40,F,Android,organic
U029242,2024-02-26,SG,24,M,Web,email_campaign
U029243,2024-02-26,HK,37,F,Web,organic
U029244,2024-02-26,TW,25,M,Web,paid_social
U029245,2024-02-26,TH,24,F,Android,paid_social
U029246,2024-02-26,SG,33,F,Android,paid_social
U029247,2024-02-26,TW,43,F,iOS,paid_search
U029248,2024-02-26,JP,47,M,Web,organic
U029249,2024-02-26,JP,34,F,iOS,paid_search
U029250,2024-02-26,TH,29,F,Android,paid_social
U029251,2024-02-26,MY,32,F,iOS,paid_social
U029252,2024-02-26,ID,32,F,iOS,organic
U029253,2024-02-26,MY,26,F,Web,paid_social
U029254,2024-02-26,MY,33,M,Web,referral
U029255,2024-02-26,ID,44,Other,iOS,organic
U029256,2024-02-26,JP,51,M,iOS,organic
U029257,2024-02-26,HK,16,F,iOS,email_campaign
U029258,2024-02-26,TW,23,M,iOS,paid_social
U029259,2024-02-26,TW,31,M,iOS,referral
U029260,2024-02-26,PH,16,F,iOS,paid_search
U029261,2024-02-26,SG,25,M,iOS,paid_social
U029262,2024-02-26,TW,33,F,Android,organic
U029263,2024-02-26,MY,22,F,Android,paid_social
U029264,2024-02-26,PH,36,F,Android,email_campaign
U029265,2024-02-26,JP,16,M,Android,organic
U029266,2024-02-26,HK,25,M,iOS,paid_social
U029267,2024-02-26,HK,22,F,iOS,paid_social
U029268,2024-02-26,PH,28,M,iOS,organic
U029269,2024-02-26,JP,33,Other,Android,paid_social
U029270,2024-02-26,HK,49,F,Android,organic
U029271,2024-02-26,HK,25,F,iOS,paid_social
U029272,2024-02-26,JP,50,M,Web,organic
U029273,2024-02-26,TH,45,F,Web,referral
U029274,2024-02-26,TW,32,M,Android,paid_social
U029275,2024-02-26,ID,26,F,Web,paid_social
U029276,2024-02-26,HK,28,F,Web,paid_social
U029277,2024-02-26,ID,38,F,Android,organic
U029278,2024-02-26,HK,18,F,Android,referral
U029279,2024-02-26,ID,21,M,iOS,paid_social
U029280,2024-02-26,HK,45,F,Android,organic
U029281,2024-02-26,HK,41,F,Android,email_campaign
U029282,2024-02-26,HK,59,F,iOS,organic
U029283,2024-02-26,HK,31,F,Android,paid_social
U029284,2024-02-26,HK,18,M,Android,organic
U029285,2024-02-26,ID,28,M,Android,paid_social
U029286,2024-02-26,TW,35,M,Android,referral
U029287,2024-02-26,TW,29,F,Web,paid_social
U029288,2024-02-26,TH,28,Other,iOS,paid_social
U029289,2024-02-26,TW,21,F,Android,paid_social
U029290,2024-02-26,TW,24,M,Android,paid_search
U029291,2024-02-26,MY,16,F,Android,paid_social
U029292,2024-02-26,TW,16,F,Android,paid_social
U029293,2024-02-26,TW,23,F,Android,email_campaign
U029294,2024-02-26,HK,53,F,iOS,paid_search
U029295,2024-02-26,PH,36,F,iOS,organic
U029296,2024-02-26,JP,41,F,Android,organic
U029297,2024-02-26,TH,23,M,iOS,paid_social
U029298,2024-02-26,TW,26,M,iOS,paid_social
U029299,2024-02-26,TW,27,F,iOS,organic
U029300,2024-02-26,HK,18,M,Web,organic
U029301,2024-02-26,TW,31,M,iOS,organic
U029302,2024-02-26,HK,23,F,iOS,email_campaign
U029303,2024-02-26,HK,27,M,iOS,paid_social
U029304,2024-02-26,HK,36,M,iOS,organic
U029305,2024-02-26,TW,43,M,Android,organic
U029306,2024-02-26,Other,17,F,Android,paid_social
U029307,2024-02-26,MY,31,M,Android,paid_search
U029308,2024-02-26,HK,27,F,iOS,referral
U029309,2024-02-26,TW,38,M,iOS,organic
U029310,2024-02-26,TW,17,F,iOS,referral
U029311,2024-02-26,HK,22,M,Android,paid_social
U029312,2024-02-26,HK,20,M,Android,paid_social
U029313,2024-02-26,MY,37,F,Android,email_campaign
U029314,2024-02-26,HK,44,F,Android,organic
U029315,2024-02-26,TW,30,F,Android,paid_search
U029316,2024-02-26,TW,29,M,Web,organic
U029317,2024-02-26,HK,44,M,iOS,organic
U029318,2024-02-26,TW,51,M,iOS,referral
U029319,2024-02-26,JP,37,F,iOS,paid_social
U029320,2024-02-26,TH,31,M,Android,email_campaign
U029321,2024-02-26,HK,26,M,Android,paid_social
U029322,2024-02-26,Other,28,F,iOS,paid_social
U029323,2024-02-26,MY,27,F,iOS,paid_social
U029324,2024-02-26,PH,21,M,Android,paid_social
U029325,2024-02-26,TW,35,M,iOS,paid_search
U029326,2024-02-26,MY,32,F,Android,paid_social
U029327,2024-02-26,JP,19,F,Web,paid_social
U029328,2024-02-26,Other,23,M,Android,paid_social
U029329,2024-02-26,Other,25,F,iOS,paid_social
U029330,2024-02-26,HK,35,F,Android,referral
U029331,2024-02-26,HK,35,M,iOS,paid_search
U029332,2024-02-26,ID,29,M,Android,organic
U029333,2024-02-26,JP,32,F,Android,paid_social
U029334,2024-02-26,ID,31,F,Android,organic
U029335,2024-02-26,ID,40,M,iOS,organic
U029336,2024-02-26,TW,31,F,iOS,organic
U029337,2024-02-26,MY,22,M,iOS,referral
U029338,2024-02-26,SG,17,F,Android,paid_social
U029339,2024-02-26,TW,29,M,Android,paid_search
U029340,2024-02-26,Other,35,M,iOS,paid_search
U029341,2024-02-26,PH,30,F,Android,paid_social
U029342,2024-02-27,HK,39,F,iOS,organic
U029343,2024-02-27,PH,34,F,iOS,paid_search
U029344,2024-02-27,SG,37,F,Web,paid_search
U029345,2024-02-27,SG,33,M,Android,paid_search
U029346,2024-02-27,TW,21,M,iOS,paid_social
U029347,2024-02-27,PH,28,F,Android,referral
U029348,2024-02-27,PH,30,M,iOS,paid_social
U029349,2024-02-27,MY,37,M,iOS,organic
U029350,2024-02-27,HK,34,F,Android,organic
U029351,2024-02-27,JP,37,F,Android,referral
U029352,2024-02-27,TH,27,F,Android,paid_social
U029353,2024-02-27,ID,32,F,iOS,organic
U029354,2024-02-27,TW,16,F,Android,referral
U029355,2024-02-27,TW,33,M,iOS,paid_social
U029356,2024-02-27,MY,16,F,iOS,organic
U029357,2024-02-27,TW,36,F,iOS,referral
U029358,2024-02-27,MY,41,M,iOS,referral
U029359,2024-02-27,Other,33,M,Android,organic
U029360,2024-02-27,HK,27,F,iOS,paid_social
U029361,2024-02-27,PH,37,F,Android,organic
U029362,2024-02-27,SG,24,F,Android,paid_social
U029363,2024-02-27,TW,40,M,Android,organic
U029364,2024-02-27,MY,21,M,Android,paid_social
U029365,2024-02-27,TH,40,M,iOS,organic
U029366,2024-02-27,SG,42,F,iOS,organic
U029367,2024-02-27,ID,20,F,Android,paid_social
U029368,2024-02-27,HK,16,F,Android,paid_social
U029369,2024-02-27,TW,19,M,Android,paid_social
U029370,2024-02-27,MY,25,F,Web,paid_social
U029371,2024-02-27,Other,28,Other,iOS,paid_social
U029372,2024-02-27,TW,24,F,Android,paid_social
U029373,2024-02-27,TH,31,M,Android,organic
U029374,2024-02-27,HK,21,M,iOS,organic
U029375,2024-02-27,SG,22,F,iOS,organic
U029376,2024-02-27,TH,16,M,Android,email_campaign
U029377,2024-02-27,PH,21,M,iOS,paid_social
U029378,2024-02-27,TW,22,F,iOS,paid_social
U029379,2024-02-27,TW,26,F,Web,organic
U029380,2024-02-27,TW,27,M,iOS,paid_social
U029381,2024-02-27,TW,21,F,Android,paid_social
U029382,2024-02-27,TW,31,M,Android,email_campaign
